operon_id,gene_id,order
operon_204,GSOIDG00010318001,2
operon_198,GSOIDG00010317001,1
operon_198,GSOIDG00010316001,2
operon_192,g10587,1
operon_192,GSOIDG00010311001,2
operon_2416,g602,1
operon_180,GSOIDG00010309001,1
operon_2416,g601,2
operon_180,GSOIDG00010308001,2
operon_161,g10581,1
operon_161,g10580,2
operon_160,g10579,1
operon_160,g10578,2
operon_150,g10573,1
operon_150,g10572,2
operon_2413,GSOIDG00002711001,1
operon_2413,g586,2
operon_132,g10559,1
operon_132,g10558,2
operon_2409,g565,1
operon_2409,g564,2
operon_2253,g13687,1
operon_2253,g13686,2
operon_473,g3307,1
operon_473,g3306,2
operon_473,g3305,3
operon_76,g10523,1
operon_76,g10522,2
operon_2251,g13678,1
operon_2251,g13677,2
operon_2251,g13676,3
operon_1161,GSOIDG00010134001,1
operon_1161,GSOIDG00010135001,2
operon_66,g10512,1
operon_66,g10511,2
operon_45,g10500,1
operon_45,g10499,2
operon_45,g10498,3
operon_45,g10497,4
operon_44,g10494,1
operon_44,g10493,2
operon_44,GSOIDG00015585001,3
operon_2402,g506,1
operon_2402,g505,2
operon_2248,g13652,1
operon_2248,g13651,2
operon_2401,g495,1
operon_2401,g494,2
operon_1154,g6772,1
operon_1154,g6771,2
operon_1154,g6770,3
operon_471,g3245,1
operon_471,g3244,2
operon_471,g3243,3
operon_1152,g6763,1
operon_2396,GSOIDG00006344001,1
operon_2396,GSOIDG00006343001,2
operon_1152,g6762,2
operon_1151,g6759,1
operon_1151,g6758,2
operon_2428,g10459,1
operon_2428,g10458,2
operon_2394,g471,1
operon_2394,g470,2
operon_1150,g6750,1
operon_1150,g6749,2
operon_2246,g13639,1
operon_2375,GSOIDG00004065001,1
operon_2246,g13638,2
operon_2246,g13637,3
operon_2375,GSOIDG00004066001,2
operon_2370,g10429,1
operon_2370,g10428,2
operon_2370,g10427,3
operon_464,g3210,1
operon_464,g3209,2
operon_1147,GSOIDG00014266001,1
operon_2245,g13634,1
operon_463,g3207,1
operon_2245,g13633,2
operon_1147,g6732,2
operon_463,GSOIDG00008501001,2
operon_463,GSOIDG00008502001,3
operon_2388,g443,1
operon_2388,g442,2
operon_2387,g441,1
operon_2387,g440,2
operon_2359,GSOIDG00004074001,1
operon_2387,g439,3
operon_2359,GSOIDG00004075001,2
operon_2385,g428,1
operon_2385,g427,2
operon_2385,g426,3
operon_2385,g425,4
operon_1144,g6720,1
operon_1144,g6719,2
operon_2242,g13623,1
operon_2242,g13622,2
operon_1142,g6711,1
operon_1142,g6710,2
operon_1142,g6709,3
operon_1142,g6708,4
operon_2331,g10396,1
operon_2331,g10395,2
operon_2331,g10394,3
operon_2331,g10393,4
operon_2382,g408,1
operon_2382,g407,2
operon_2382,GSOIDG00006289001,3
operon_2241,g13617,1
operon_2241,g13616,2
operon_2240,g13615,1
operon_2240,g13614,2
operon_2239,g13613,1
operon_2239,g13612,2
operon_2239,g13611,3
operon_2380,g401,1
operon_2380,g400,2
operon_2380,g399,3
operon_2379,g398,1
operon_2379,g397,2
operon_2295,g10381,1
operon_2295,g10380,2
operon_2238,g13607,1
operon_2238,g13606,2
operon_2294,g10378,1
operon_2294,g10377,2
operon_2294,g10376,3
operon_1137,g6679,1
operon_2294,g10375,4
operon_1137,g6678,2
operon_456,g3148,1
operon_456,g3147,2
operon_2260,g10364,1
operon_2260,g10363,2
operon_1134,GSOIDG00001670001,1
operon_1134,GSOIDG00001669001,2
operon_1133,g6663,1
operon_1133,g6662,2
operon_2373,g373,1
operon_2373,g372,2
operon_2236,g13596,1
operon_2236,g13595,2
operon_2236,g13594,3
operon_2235,g13590,1
operon_2235,g13589,2
operon_2235,g13588,3
operon_1130,g6645,1
operon_1130,g6644,2
operon_2234,g13587,1
operon_2234,g13586,2
operon_2233,g13584,1
operon_2233,g13583,2
operon_2220,GSOIDG00005487001,1
operon_2220,GSOIDG00005488001,2
operon_2209,g10339,1
operon_2209,g10338,2
operon_1128,g6625,1
operon_1128,g6624,2
operon_2231,g13571,1
operon_2231,g13570,2
operon_1127,g6616,1
operon_1127,g6615,2
operon_2230,g13566,1
operon_2230,g13565,2
operon_2178,g10317,1
operon_2178,g10316,2
operon_2169,g10312,1
operon_2169,g10311,2
operon_2228,g13559,1
operon_2228,g13558,2
operon_2227,g13557,1
operon_1126,g6607,1
operon_2367,GSOIDG00006192001,1
operon_2367,GSOIDG00006191001,2
operon_2227,g13556,2
operon_444,GSOIDG00007100001,1
operon_1126,g6606,2
operon_444,g3077,2
operon_1123,g6598,1
operon_1123,GSOIDG00006926001,2
operon_2366,g327,1
operon_2366,g326,2
operon_2128,GSOIDG00014170001,1
operon_2128,GSOIDG00014171001,2
operon_2226,g13545,1
operon_2226,g13544,2
operon_2226,g13543,3
operon_2226,g13542,4
operon_2226,g13541,5
operon_2226,g13540,6
operon_2225,g13538,1
operon_2225,g13537,2
operon_2360,g295,1
operon_2360,g294,2
operon_2223,g13529,1
operon_435,g3024,1
operon_435,g3023,2
operon_2223,g13528,2
operon_1121,g6567,1
operon_1121,g6566,2
operon_1121,g6565,3
operon_2222,g13520,1
operon_2222,g13519,2
operon_2047,g10251,1
operon_2047,g10250,2
operon_2047,g10249,3
operon_2046,g10248,1
operon_2046,g10247,2
operon_2046,g10246,3
operon_2356,g258,1
operon_2356,g257,2
operon_1117,GSOIDG00005117001,1
operon_2218,g13507,1
operon_1117,g6537,2
operon_2218,g13506,2
operon_428,g2987,1
operon_428,g2986,2
operon_2217,g13502,1
operon_2217,g13501,2
operon_2216,g13498,1
operon_2216,g13497,2
operon_1116,g6530,1
operon_1116,g6529,2
operon_425,g2975,1
operon_425,g2974,2
operon_425,GSOIDG00004258001,3
operon_425,GSOIDG00004253001,4
operon_1114,g6510,1
operon_1114,g6509,2
operon_2212,g13485,1
operon_2212,g13484,2
operon_1113,g6504,1
operon_1113,g6503,2
operon_1113,g6502,3
operon_1112,GSOIDG00005143001,1
operon_424,g2963,1
operon_424,GSOIDG00004240001,2
operon_1112,GSOIDG00005145001,2
operon_1112,g6499,3
operon_420,g2952,1
operon_420,g2951,2
operon_1107,g6481,1
operon_2211,g13474,1
operon_1107,g6480,2
operon_2211,g13473,2
operon_2210,g13470,1
operon_2210,g13469,2
operon_1105,g6468,1
operon_1928,GSOIDG00003080001,1
operon_1928,GSOIDG00003081001,2
operon_1105,g6467,2
operon_1104,g6466,1
operon_1928,g10185,3
operon_1104,g6465,2
operon_1104,g6464,3
operon_1104,g6463,4
operon_1920,g10183,1
operon_1920,g10182,2
operon_1909,g10181,1
operon_1909,g10180,2
operon_1909,g10179,3
operon_416,GSOIDG00004194001,1
operon_1103,g6457,1
operon_416,g2927,2
operon_1103,g6456,2
operon_2208,g13463,1
operon_2208,g13462,2
operon_2208,g13461,3
operon_2346,g190,1
operon_2208,g13460,4
operon_2346,g189,2
operon_2208,g13459,5
operon_2207,g13458,1
operon_2207,g13457,2
operon_1880,g10156,1
operon_1880,g10155,2
operon_1880,g10154,3
operon_1880,g10153,4
operon_410,g2890,1
operon_410,g2889,2
operon_1880,g10152,5
operon_1879,g10151,1
operon_1879,g10150,2
operon_1878,g10148,1
operon_1878,g10147,2
operon_1867,GSOIDG00001971001,1
operon_1867,g10146,2
operon_1866,g10145,1
operon_1866,g10144,2
operon_1097,g6430,1
operon_1097,g6429,2
operon_1857,g10140,1
operon_1857,g10139,2
operon_1857,g10138,3
operon_2342,GSOIDG00005967001,1
operon_2342,GSOIDG00005966001,2
operon_2205,g13440,1
operon_2205,g13439,2
operon_2341,GSOIDG00005960001,1
operon_2341,g147,2
operon_2340,g146,1
operon_2340,g145,2
operon_1841,g10123,1
operon_1841,g10122,2
operon_403,g2845,1
operon_403,GSOIDG00004092001,2
operon_2338,GSOIDG00016288001,1
operon_2338,g139,2
operon_2201,g13418,1
operon_2201,g13417,2
operon_1088,g6378,1
operon_1088,g6377,2
operon_1087,g6372,1
operon_1087,g6371,2
operon_1087,g6370,3
operon_1808,g10098,1
operon_1808,g10097,2
operon_1086,g6365,1
operon_1086,g6364,2
operon_398,GSOIDG00015342001,1
operon_398,g2814,2
operon_2197,g13399,1
operon_2197,g13398,2
operon_2196,g13390,1
operon_1080,g6340,1
operon_1080,g6339,2
operon_2196,g13389,2
operon_2196,g13388,3
operon_1076,g6330,1
operon_1076,g6329,2
operon_1301,g10073,1
operon_1301,GSOIDG00003048001,2
operon_1205,g10070,1
operon_1205,g10069,2
operon_2335,g99,1
operon_2335,g98,2
operon_391,g2782,1
operon_391,g2781,2
operon_2194,g13373,1
operon_2194,g13372,2
operon_2194,g13371,3
operon_2193,g13370,1
operon_2193,g13369,2
operon_645,g10045,1
operon_645,g10044,2
operon_552,g10036,1
operon_552,g10035,2
operon_469,g10032,1
operon_469,g10031,2
operon_468,g10030,1
operon_468,g10029,2
operon_2190,g13350,1
operon_2333,g68,1
operon_2333,g67,2
operon_2190,g13349,2
operon_2333,g66,3
operon_389,g2746,1
operon_389,g2745,2
operon_388,g2740,1
operon_388,g2739,2
operon_1073,g6291,1
operon_1073,g6290,2
operon_2329,g52,1
operon_2329,g51,2
operon_2328,g46,1
operon_2328,g45,2
operon_2,g10010,1
operon_2,g10009,2
operon_2189,g13335,1
operon_2189,g13334,2
operon_2189,g13333,3
operon_2282,GSOIDG00003028001,1
operon_2187,g13329,1
operon_2282,g10006,2
operon_2187,g13328,2
operon_2187,g13327,3
operon_1071,g6275,1
operon_2327,g29,1
operon_1071,g6274,2
operon_2327,g28,2
operon_1070,GSOIDG00018037001,1
operon_1070,g6272,2
operon_2081,g9998,1
operon_2081,g9997,2
operon_2081,g9996,3
operon_1993,GSOIDG00004730001,1
operon_2325,g18,1
operon_2325,g17,2
operon_1993,g9994,2
operon_1899,g9993,1
operon_1060,g14236,1
operon_1046,GSOIDG00008992001,1
operon_1060,g14235,2
operon_1046,GSOIDG00008993001,2
operon_1046,GSOIDG00008994001,3
operon_1060,g14234,3
operon_1899,g9992,2
operon_1060,g14233,4
operon_1899,g9991,3
operon_1807,g9990,1
operon_382,g2696,1
operon_382,g2695,2
operon_1066,g6256,1
operon_382,g2694,3
operon_1066,g6255,2
operon_382,g2693,4
operon_1807,g9989,2
operon_1044,g14147,1
operon_1048,g14159,1
operon_1044,g14146,2
operon_1043,g14145,1
operon_1048,g14158,2
operon_1043,g14144,2
operon_1047,g14156,1
operon_1042,g14142,1
operon_1042,g14141,2
operon_1054,g14207,1
operon_1054,g14206,2
operon_1062,g14254,1
operon_1053,g14205,1
operon_1053,g14204,2
operon_1063,g14266,1
operon_1058,g14222,1
operon_1062,g14253,2
operon_1058,g14221,2
operon_1052,g14202,1
operon_1063,g14265,2
operon_1047,g14155,2
operon_1055,g14212,1
operon_1052,g14201,2
operon_1055,g14211,2
operon_1052,g14200,3
operon_1799,g9974,1
operon_1799,g9973,2
operon_1799,g9972,3
operon_1798,g9971,1
operon_1798,g9970,2
operon_1793,g9954,1
operon_1793,g9953,2
operon_1792,g9952,1
operon_1792,g9951,2
operon_1039,g6244,1
operon_1039,g6243,2
operon_1037,g6232,1
operon_1037,g6231,2
operon_1036,g6227,1
operon_1036,g6226,2
operon_1036,g6225,3
operon_1789,g9931,1
operon_1789,GSOIDG00002123001,2
operon_1035,g6224,1
operon_1035,g6223,2
operon_1028,g6182,1
operon_1028,g6181,2
operon_1028,g6180,3
operon_1028,g6179,4
operon_1776,GSOIDG00012953001,1
operon_1776,g9837,2
operon_1775,g9836,1
operon_1775,g9835,2
operon_1774,g9832,1
operon_1774,g9831,2
operon_1773,g9830,1
operon_1773,g9829,2
operon_1772,g9828,1
operon_1772,g9827_GSOIDG00012942001,2
operon_1771,g9820,1
operon_1771,g9819,2
operon_1770,g9818,1
operon_1770,g9817,2
operon_1768,g9809,1
operon_1768,g9808,2
operon_1768,GSOIDG00010977001,3
operon_1768,GSOIDG00010976001,4
operon_1768,g9806,5
operon_1767,g9804,1
operon_1767,g9803,2
operon_1766,g9802,1
operon_1766,g9801,2
operon_1763,g9792,1
operon_1763,g9791,2
operon_1762,g9790,1
operon_1762,g9789,2
operon_1761,g9787,1
operon_1761,g9786,2
operon_1756,g9760,1
operon_1756,g9759,2
operon_1756,g9758,3
operon_1755,g9754,1
operon_1755,g9753,2
operon_1020,g6146,1
operon_1020,g6145,2
operon_1751,GSOIDG00010897001,1
operon_1751,g9735,2
operon_1750,g9731,1
operon_1750,g9730,2
operon_1749,g9726,1
operon_1749,g9725,2
operon_1018,g6132,1
operon_1018,g6131,2
operon_1017,g6129,1
operon_1017,g6128,2
operon_1746,g9715,1
operon_1746,g9714,2
operon_1745,g9712,1
operon_1745,g9711,2
operon_1014,g6105,1
operon_1014,g6104,2
operon_1013,g6103,1
operon_1013,g6102,2
operon_1734,g9654,1
operon_1734,g9653,2
operon_1734,GSOIDG00002415001,3
operon_1734,GSOIDG00002414001,4
operon_1734,g9651,5
operon_2186,g13318,1
operon_2186,g13317,2
operon_2185,g13312,1
operon_2185,g13311,2
operon_2184,g13309,1
operon_2184,g13308,2
operon_1729,g9635,1
operon_1729,g9634,2
operon_1009,GSOIDG00002858001,1
operon_1009,GSOIDG00002857001,2
operon_1009,g6071,3
operon_2181,g13284,1
operon_2181,g13283,2
operon_2181,g13282,3
operon_2181,g13281,4
operon_1724,g9615,1
operon_1724,g9614,2
operon_2180,GSOIDG00007984001,1
operon_2180,GSOIDG00007983001,2
operon_2180,g13278,3
operon_2180,g13277,4
operon_1723,g9605,1
operon_1723,g9604,2
operon_1722,g9603,1
operon_1722,g9602,2
operon_2176,GSOIDG00007969001,1
operon_2176,GSOIDG00007968001,2
operon_2176,g13266,3
operon_1719,g9593,1
operon_1719,g9592,2
operon_1719,g9591,3
operon_1719,GSOIDG00002353001,4
operon_1719,g9590,5
operon_1006,g6052,1
operon_1006,g6051,2
operon_1006,g6050,3
operon_1718,g9586,1
operon_1718,g9585,2
operon_1717,GSOIDG00002344001,1
operon_1717,g9583,2
operon_2175,g13256,1
operon_2175,g13255,2
operon_2175,GSOIDG00007958001,3
operon_999,g6032,1
operon_999,GSOIDG00007061001,2
operon_999,GSOIDG00007060001,3
operon_1715,GSOIDG00002332001,1
operon_1715,g9571,2
operon_998,g6028,1
operon_998,g6027,2
operon_997,g6024,1
operon_997,g6023,2
operon_2172,GSOIDG00007935001,1
operon_2172,g13231,2
operon_2172,g13230,3
operon_2171,g13228,1
operon_2171,g13227,2
operon_1704,g9529,1
operon_1704,g9528,2
operon_2170,g13224,1
operon_2170,g13223,2
operon_2170,g13222,3
operon_2170,g13221,4
operon_2170,g13220,5
operon_2168,g13214,1
operon_2168,g13213,2
operon_1702,g9517,1
operon_1702,g9516,2
operon_2167,g13205,1
operon_2167,g13204,2
operon_993,g5978,1
operon_993,g5977,2
operon_993,GSOIDG00001922001,3
operon_992,GSOIDG00001923001,1
operon_992,g5976,2
operon_992,g5975,3
operon_992,g5974,4
operon_992,g5973,5
operon_1700,g9508,1
operon_992,g5972,6
operon_1700,g9507,2
operon_991,g5971,1
operon_991,g5970,2
operon_990,g5956,1
operon_2165,g13194,1
operon_990,GSOIDG00014400001,2
operon_2165,g13193,2
operon_988,g5950,1
operon_988,g5948,2
operon_2164,g13181,1
operon_2164,g13180,2
operon_985,g5936,1
operon_985,g5935,2
operon_1693,g9477,1
operon_1693,g9476,2
operon_1693,g9475,3
operon_1693,g9474,4
operon_1693,g9473,5
operon_1692,g9472,1
operon_1692,GSOIDG00002212001,2
operon_1691,g9470_GSOIDG00002210001,1
operon_1691,g9469,2
operon_2160,g13158,1
operon_2160,g13157,2
operon_1690,g9467,1
operon_1690,g9466,2
operon_1690,g9465,3
operon_983,g5928,1
operon_983,g5927,2
operon_1690,g9464,4
operon_2160,g13156,3
operon_2160,g13155,4
operon_2160,g13154,5
operon_2159,g13153,1
operon_2159,GSOIDG00007818001,2
operon_982,g5919,1
operon_982,g5918,2
operon_1689,g9453,1
operon_2157,g13149,1
operon_1689,g9452,2
operon_2157,g13148,2
operon_980,g5916,1
operon_980,g5915,2
operon_976,GSOIDG00001868001,1
operon_976,g5910,2
operon_975,g5907,1
operon_975,g5906,2
operon_2156,g13141,1
operon_2156,g13140,2
operon_2156,GSOIDG00007800001,3
operon_2156,g13139,4
operon_974,GSOIDG00001019001,1
operon_974,g5903,2
operon_1686,g9438,1
operon_1686,g9437,2
operon_1685,g9434,1
operon_1685,g9433,2
operon_1684,g9432,1
operon_1684,g9431,2
operon_1683,g9430,1
operon_1683,g9429,2
operon_2153,GSOIDG00007783001,1
operon_973,g5893,1
operon_2153,GSOIDG00007782001,2
operon_973,g5892,2
operon_2150,g13127,1
operon_2150,g13126,2
operon_2150,g13125,3
operon_2149,g13123,1
operon_2149,GSOIDG00007771001,2
operon_2149,GSOIDG00007770001,3
operon_968,g5867,1
operon_968,g5866,2
operon_2144,g13109,1
operon_2144,GSOIDG00007747001,2
operon_2144,GSOIDG00007746001,3
operon_2144,g13107,4
operon_2143,GSOIDG00007743001,1
operon_2143,GSOIDG00007742001,2
operon_2142,g13104,1
operon_2142,GSOIDG00007740001,2
operon_2141,GSOIDG00007739001,1
operon_2141,GSOIDG00007738001,2
operon_2141,GSOIDG00007737001,3
operon_2141,GSOIDG00007736001,4
operon_1676,GSOIDG00013019001,1
operon_1676,GSOIDG00013020001,2
operon_1675,g9399,1
operon_1675,GSOIDG00013022001,2
operon_1675,g9398,3
operon_964,g5851,1
operon_964,g5850,2
operon_964,g5849,3
operon_963,g5847,1
operon_963,g5846,2
operon_962,g5842,1
operon_962,g5841,2
operon_959,g5823,1
operon_959,g5822,2
operon_1670,GSOIDG00007293001,1
operon_1670,GSOIDG00007298001,2
operon_957,g5814,1
operon_957,g5813,2
operon_954,g5796,1
operon_954,g5795,2
operon_953,g5794,1
operon_953,g5793,2
operon_1663,g9354,1
operon_1663,g9353,2
operon_1662,g9352,1
operon_1662,g9351,2
operon_2135,GSOIDG00007678001,1
operon_2135,g13050,2
operon_1659,g9344,1
operon_1659,GSOIDG00010547001,2
operon_1659,g9343,3
operon_1659,g9342,4
operon_946,g5772,1
operon_946,g5771,2
operon_945,GSOIDG00000875001,1
operon_1658,g9340,1
operon_1658,g9339,2
operon_945,g5769,2
operon_1658,g9338,3
operon_945,g5768,3
operon_945,g5767,4
operon_945,g5766,5
operon_944,g5765,1
operon_944,g5764,2
operon_943,g5762,1
operon_2134,GSOIDG00007664001,1
operon_943,g5761,2
operon_2134,g13040,2
operon_943,g5760,3
operon_943,g5759,4
operon_943,g5758,5
operon_2133,GSOIDG00007662001,1
operon_2133,GSOIDG00007661001,2
operon_1656,g9325,1
operon_1656,g9324,2
operon_2131,g13031,1
operon_2131,g13030,2
operon_2131,g13029,3
operon_2130,g13027,1
operon_2130,g13026,2
operon_941,g5742,1
operon_941,GSOIDG00000844001,2
operon_2129,g13017,1
operon_2129,GSOIDG00005469001,2
operon_936,g5727,1
operon_936,GSOIDG00000830001,2
operon_936,GSOIDG00000829001,3
operon_936,g5725,4
operon_936,g5724,5
operon_935,g5720,1
operon_935,GSOIDG00000816001,2
operon_2127,g13006,1
operon_2127,GSOIDG00006779001,2
operon_2127,GSOIDG00006778001,3
operon_2127,g13004,4
operon_2127,g13003,5
operon_931,g5709,1
operon_931,g5708,2
operon_2125,GSOIDG00002091001,1
operon_2125,g12992,2
operon_2124,g12988,1
operon_2124,g12987,2
operon_2123,g12986,1
operon_930,g5704,1
operon_2123,g12985,2
operon_930,g5703,2
operon_2123,g12984,3
operon_929,g5702,1
operon_2122,g12982,1
operon_2122,g12981,2
operon_929,g5701,2
operon_2121,g12979,1
operon_2121,g12978,2
operon_924,GSOIDG00000774001,1
operon_924,g5682,2
operon_923,g5681,1
operon_923,g5679,2
operon_922,g5677,1
operon_922,g5676,2
operon_922,g5675,3
operon_921,GSOIDG00000765001,1
operon_921,GSOIDG00000764001,2
operon_920,GSOIDG00000761001,1
operon_920,GSOIDG00000760001,2
operon_919,g5669,1
operon_919,g5668,2
operon_919,g5667,3
operon_918,g5666,1
operon_918,g5665,2
operon_917,g5663,1
operon_917,g5662,2
operon_917,g5661,3
operon_916,GSOIDG00000744001,1
operon_916,g5659,2
operon_2118,GSOIDG00003142001,1
operon_2118,GSOIDG00003143001,2
operon_2117,GSOIDG00003144001,1
operon_2117,GSOIDG00003145001,2
operon_2116,g12939,1
operon_2116,GSOIDG00003149001,2
operon_2116,GSOIDG00003150001,3
operon_2115,GSOIDG00003151001,1
operon_2115,GSOIDG00003152001,2
operon_2113,g12931,1
operon_913,GSOIDG00000713001,1
operon_2113,g12930,2
operon_913,GSOIDG00000712001,2
operon_2113,g12929,3
operon_1641,g9228,1
operon_2112,g12920,1
operon_1641,g9227,2
operon_2112,g12919,2
operon_911,g5630,1
operon_2112,g12918,3
operon_911,g5629,2
operon_2111,g12917,1
operon_2111,g12916,2
operon_2111,g12915,3
operon_2109,g12905,1
operon_2109,g12904,2
operon_908,g5603,1
operon_908,g5602,2
operon_2106,g12884,1
operon_2106,g12883,2
operon_905,GSOIDG00000654001,1
operon_905,GSOIDG00000653001,2
operon_904,g5593,1
operon_904,GSOIDG00000649001,2
operon_903,GSOIDG00000648001,1
operon_903,GSOIDG00000647001,2
operon_1631,g9175,1
operon_1631,g9174,2
operon_1631,g9173,3
operon_1629,GSOIDG00010127001,1
operon_1629,GSOIDG00010126001,2
operon_1628,GSOIDG00010119001,1
operon_900,GSOIDG00000627001,1
operon_1628,GSOIDG00010118001,2
operon_900,GSOIDG00000626001,2
operon_1628,g9161,3
operon_1628,g9160,4
operon_2103,g12871,1
operon_2103,g12870,2
operon_1627,g9159,1
operon_2103,g12869,3
operon_1627,g9158,2
operon_1627,g9157,3
operon_1627,GSOIDG00014085001,4
operon_1627,g9156,5
operon_1627,GSOIDG00014083001,6
operon_1627,GSOIDG00014082001,7
operon_896,GSOIDG00000606001,1
operon_896,GSOIDG00000605001,2
operon_896,GSOIDG00000604001,3
operon_896,g5561,4
operon_2100,GSOIDG00003260001,1
operon_2100,GSOIDG00003261001,2
operon_895,GSOIDG00000601001,1
operon_895,GSOIDG00000600001,2
operon_894,g5556,1
operon_894,GSOIDG00000597001,2
operon_894,g5555,3
operon_893,GSOIDG00000591001,1
operon_893,GSOIDG00000590001,2
operon_892,GSOIDG00000580001,1
operon_1621,g9125,1
operon_1621,g9124,2
operon_892,GSOIDG00000579001,2
operon_2098,g12837,1
operon_1620,g9123,1
operon_2098,g12836,2
operon_892,GSOIDG00000578001,3
operon_2098,g12835,3
operon_1620,g9122,2
operon_2097,GSOIDG00003285001,1
operon_2097,GSOIDG00003286001,2
operon_2097,GSOIDG00003287001,3
operon_2097,g12832,4
operon_2096,GSOIDG00003290001,1
operon_2096,GSOIDG00003291001,2
operon_2095,g12829,1
operon_2095,g12828,2
operon_2095,g12827,3
operon_2095,GSOIDG00003296001,4
operon_2094,g12825,1
operon_2094,g12824,2
operon_2094,GSOIDG00003303001,3
operon_2094,GSOIDG00003304001,4
operon_2094,g12822,5
operon_2094,g12821,6
operon_2092,GSOIDG00003313001,1
operon_2092,GSOIDG00003314001,2
operon_2092,g12815,3
operon_2092,g12814,4
operon_2092,g12813,5
operon_2092,GSOIDG00003319001,6
operon_2092,GSOIDG00003320001,7
operon_2092,g12811,8
operon_2092,g12810,9
operon_1614,GSOIDG00010272001,1
operon_1614,GSOIDG00010271001,2
operon_2091,g12809,1
operon_2091,g12808,2
operon_2088,g12800,1
operon_2088,g12799,2
operon_2088,g12798,3
operon_884,g5510,1
operon_884,GSOIDG00000530001,2
operon_884,g5509,3
operon_2087,g12794,1
operon_2087,g12793,2
operon_883,g5508,1
operon_883,g5507,2
operon_2086,GSOIDG00003342001,1
operon_2086,GSOIDG00003343001,2
operon_2085,g12788,1
operon_2085,GSOIDG00003349001,2
operon_2085,GSOIDG00003350001,3
operon_2084,GSOIDG00003351001,1
operon_2084,g12786,2
operon_2083,g12784,1
operon_2083,g12783,2
operon_2083,g12782,3
operon_2083,g12781,4
operon_880,g5492,1
operon_880,g5491,2
operon_880,g5490,3
operon_879,g5489,1
operon_879,g5488,2
operon_879,g5487,3
operon_2080,g12768,1
operon_2080,g12767,2
operon_2079,g12765,1
operon_2079,GSOIDG00003377001,2
operon_2078,g12764,1
operon_2078,g12763,2
operon_2078,g12762,3
operon_2078,g12761,4
operon_1605,g9038,1
operon_1605,g9037,2
operon_2078,g12760,5
operon_2077,g12758,1
operon_2077,g12757,2
operon_876,g5470,1
operon_876,g5469,2
operon_1604,g9025,1
operon_1604,g9024,2
operon_1603,g9023,1
operon_1603,g9022,2
operon_2073,g12742,1
operon_2073,g12741,2
operon_1602,g9020,1
operon_2073,g12740,3
operon_1602,g9019,2
operon_875,g5459,1
operon_875,g5458,2
operon_875,GSOIDG00000468001,3
operon_379,g2684,1
operon_874,g5457,1
operon_874,GSOIDG00000465001,2
operon_874,g5456,3
operon_379,g2683,2
operon_379,g2682,3
operon_872,g5454,1
operon_872,g5453,2
operon_872,g5452,3
operon_2072,g12728,1
operon_379,g2681,4
operon_2072,GSOIDG00003420001,2
operon_377,g2679,1
operon_377,g2678,2
operon_375,g2665,1
operon_375,g2664,2
operon_2071,g12719,1
operon_2071,g12718,2
operon_2071,g12717,3
operon_2071,g12716,4
operon_374,g2661,1
operon_374,g2660,2
operon_374,g2659,3
operon_374,g2658,4
operon_374,g2657,5
operon_868,g5429,1
operon_868,g5428,2
operon_867,g5427,1
operon_867,GSOIDG00000430001,2
operon_1598,g8995,1
operon_1598,g8994,2
operon_863,g5411,1
operon_1596,g8986,1
operon_863,g5410,2
operon_863,g5409,3
operon_1596,GSOIDG00007325001,2
operon_1595,GSOIDG00007324001,1
operon_1595,g8984,2
operon_1594,g8978,1
operon_1594,g8977,2
operon_1594,g8976,3
operon_1594,GSOIDG00009819001,4
operon_1594,GSOIDG00009818001,5
operon_1594,g8974,6
operon_1594,g8973,7
operon_369,g2633,1
operon_369,g2632,2
operon_2063,g12688,1
operon_2063,g12687,2
operon_2062,g12685,1
operon_2062,g12684,2
operon_1589,g8962,1
operon_1589,GSOIDG00013849001,2
operon_1589,GSOIDG00013848001,3
operon_1589,g8960,4
operon_1589,g8959,5
operon_1589,g8958,6
operon_1588,g8956,1
operon_367,g2618,1
operon_367,g2617,2
operon_1588,g8955,2
operon_1587,GSOIDG00016323001,1
operon_1587,GSOIDG00016324001,2
operon_366,g2614,1
operon_366,g2613,2
operon_366,g2610,3
operon_365,g2609,1
operon_365,g2608,2
operon_859,g5388,1
operon_859,g5387,2
operon_858,g5386,1
operon_858,g5385,2
operon_858,g5384,3
operon_858,GSOIDG00000378001,4
operon_1584,g8937,1
operon_1584,g8936,2
operon_1584,GSOIDG00004581001,3
operon_1583,g8927,1
operon_1583,g8926,2
operon_1582,g8923,1
operon_1582,g8922,2
operon_1581,g8921,1
operon_1581,g8920,2
operon_1581,g8919,3
operon_1579,g8914,1
operon_1579,g8913,2
operon_1579,GSOIDG00012046001,3
operon_2058,g12652,1
operon_1579,g8912,4
operon_1579,g8911,5
operon_2058,g12651,2
operon_854,g5359,1
operon_1578,g8898,1
operon_359,g2583,1
operon_359,g2582,2
operon_854,g5358,2
operon_1578,g8897,2
operon_2056,g12634,1
operon_2056,g12633,2
operon_2055,g12632,1
operon_2055,g12631,2
operon_2055,GSOIDG00012512001,3
operon_2054,g12630,1
operon_2054,GSOIDG00012514001,2
operon_1573,g8875,1
operon_1573,g8874,2
operon_356,g2562,1
operon_1573,g8873,3
operon_356,g2561,2
operon_354,g2556,1
operon_354,GSOIDG00015546001,2
operon_850,g5335,1
operon_353,g2551,1
operon_353,g2550,2
operon_850,g5334,2
operon_352,g2549,1
operon_352,g2548,2
operon_352,g2547,3
operon_849,g5332,1
operon_350,g2544,1
