seqnames,start,end,width,strand,source,type,gene_id,score,phase,Name,transcript_id,Parent,tss_type,ID,operon_id,status
XSR,10097518,10098178,661,+,AUGUSTUS,gene,g16289,NA,NA,NA,NA,NA,NA,g16289,operon_1937,trailing
XSR,10098959,10100186,1228,+,AUGUSTUS,gene,g16290,NA,NA,NA,NA,NA,NA,g16290,operon_1938,leader
XSR,10100579,10100914,336,+,AUGUSTUS,gene,g16291,NA,NA,NA,NA,NA,NA,g16291,operon_1938,trailing
XSR,10144803,10146746,1944,+,AUGUSTUS,gene,g16305,NA,NA,NA,NA,NA,NA,g16305,operon_1939,leader
XSR,10146945,10148447,1503,+,AUGUSTUS,gene,g16306,NA,NA,NA,NA,NA,NA,g16306,operon_1939,trailing
XSR,10201007,10202202,1196,+,AUGUSTUS,gene,g16326,NA,NA,NA,NA,NA,NA,g16326,operon_1940,leader
XSR,10202238,10203317,1080,+,AUGUSTUS,gene,g16327,NA,NA,NA,NA,NA,NA,g16327,operon_1940,trailing
XSR,10262602,10263260,659,+,AUGUSTUS,gene,g16343,NA,NA,NA,NA,NA,NA,g16343,operon_1941,leader
XSR,10263481,10263880,400,+,AUGUSTUS,gene,g16344,NA,NA,NA,NA,NA,NA,g16344,operon_1941,trailing
XSR,10370177,10371284,1108,+,AUGUSTUS,gene,g16377,NA,NA,NA,NA,NA,NA,g16377,operon_1942,leader
XSR,10371465,10373282,1818,+,AUGUSTUS,gene,g16378,NA,NA,NA,NA,NA,NA,g16378,operon_1942,trailing
XSR,10373266,10374911,1646,+,AUGUSTUS,gene,g16379,NA,NA,NA,NA,NA,NA,g16379,operon_1942,trailing
XSR,10375092,10376095,1004,+,AUGUSTUS,gene,g16380,NA,NA,NA,NA,NA,NA,g16380,operon_1943,leader
XSR,10376454,10377332,879,+,AUGUSTUS,gene,g16381,NA,NA,NA,NA,NA,NA,g16381,operon_1943,trailing
XSR,10428189,10433957,5769,+,AUGUSTUS,gene,g16398,NA,NA,NA,NA,NA,NA,g16398,operon_1944,leader
XSR,10434051,10435385,1335,+,AUGUSTUS,gene,g16399,NA,NA,NA,NA,NA,NA,g16399,operon_1944,trailing
XSR,10436359,10436708,350,+,AUGUSTUS,gene,g16400,NA,NA,NA,NA,NA,NA,g16400,operon_1945,leader
XSR,10436776,10437328,553,+,AUGUSTUS,gene,g16401,NA,NA,NA,NA,NA,NA,g16401,operon_1945,trailing
XSR,10437383,10438372,990,+,AUGUSTUS,gene,g16402,NA,NA,NA,NA,NA,NA,g16402,operon_1945,trailing
XSR,10438432,10442365,3934,+,AUGUSTUS,gene,g16403,NA,NA,NA,NA,NA,NA,g16403,operon_1945,trailing
XSR,10442756,10447191,4436,+,AUGUSTUS,gene,g16404,NA,NA,NA,NA,NA,NA,g16404,operon_1945,trailing
XSR,10448980,10451076,2097,+,AUGUSTUS,gene,g16405,NA,NA,NA,NA,NA,NA,g16405,operon_1946,leader
XSR,10451131,10452369,1239,+,AUGUSTUS,gene,g16406,NA,NA,NA,NA,NA,NA,g16406,operon_1946,trailing
XSR,10452417,10453997,1581,+,AUGUSTUS,gene,g16407,NA,NA,NA,NA,NA,NA,g16407,operon_1946,trailing
XSR,10454166,10454900,735,+,AUGUSTUS,gene,g16408,NA,NA,NA,NA,NA,NA,g16408,operon_1946,trailing
XSR,10455101,10464328,9228,+,AUGUSTUS,gene,g16409,NA,NA,NA,NA,NA,NA,g16409,operon_1946,trailing
XSR,10534213,10534825,613,+,AUGUSTUS,gene,g16430,NA,NA,NA,NA,NA,NA,g16430,operon_1947,leader
XSR,10535127,10535425,299,+,AUGUSTUS,gene,g16431,NA,NA,NA,NA,NA,NA,g16431,operon_1947,trailing
XSR,10536417,10538293,1877,+,AUGUSTUS,gene,g16432,NA,NA,NA,NA,NA,NA,g16432,operon_1948,leader
XSR,10538322,10540371,2050,+,AUGUSTUS,gene,g16433,NA,NA,NA,NA,NA,NA,g16433,operon_1948,trailing
XSR,10538322,10540371,2050,+,AUGUSTUS,gene,g16433,NA,NA,NA,NA,NA,NA,g16433,operon_1949,leader
XSR,10540559,10541547,989,+,AUGUSTUS,gene,g16434,NA,NA,NA,NA,NA,NA,g16434,operon_1949,trailing
XSR,10541679,10545138,3460,+,AUGUSTUS,gene,g16435,NA,NA,NA,NA,NA,NA,g16435,operon_1949,trailing
XSR,10560142,10560940,799,+,AUGUSTUS,gene,g16444,NA,NA,NA,NA,NA,NA,g16444,operon_1950,leader
XSR,10561084,10564281,3198,+,AUGUSTUS,gene,g16445,NA,NA,NA,NA,NA,NA,g16445,operon_1950,trailing
XSR,10565661,10570111,4451,+,AUGUSTUS,gene,g16446,NA,NA,NA,NA,NA,NA,g16446,operon_1951,leader
XSR,10569966,10573079,3114,+,AUGUSTUS,gene,g16447,NA,NA,NA,NA,NA,NA,g16447,operon_1951,trailing
XSR,10569966,10573079,3114,+,AUGUSTUS,gene,g16447,NA,NA,NA,NA,NA,NA,g16447,operon_1952,leader
XSR,10573193,10574853,1661,+,AUGUSTUS,gene,g16448,NA,NA,NA,NA,NA,NA,g16448,operon_1952,trailing
XSR,10576265,10577415,1151,+,AUGUSTUS,gene,g16449,NA,NA,NA,NA,NA,NA,g16449,operon_1953,leader
XSR,10577687,10578517,831,+,AUGUSTUS,gene,g16450,NA,NA,NA,NA,NA,NA,g16450,operon_1953,trailing
XSR,10606389,10607145,757,+,AUGUSTUS,gene,g16465,NA,NA,NA,NA,NA,NA,g16465,operon_1954,leader
XSR,10607183,10609484,2302,+,AUGUSTUS,gene,g16466,NA,NA,NA,NA,NA,NA,g16466,operon_1954,trailing
XSR,10609761,10610892,1132,+,AUGUSTUS,gene,g16467,NA,NA,NA,NA,NA,NA,g16467,operon_1954,trailing
XSR,10610902,10612159,1258,+,AUGUSTUS,gene,g16468,NA,NA,NA,NA,NA,NA,g16468,operon_1954,trailing
XSR,10613554,10614608,1055,+,AUGUSTUS,gene,g16469,NA,NA,NA,NA,NA,NA,g16469,operon_1955,leader
XSR,10614676,10615183,508,+,AUGUSTUS,gene,g16470,NA,NA,NA,NA,NA,NA,g16470,operon_1955,trailing
XSR,10616757,10618357,1601,+,AUGUSTUS,gene,g16472,NA,NA,NA,NA,NA,NA,g16472,operon_1956,leader
XSR,10618556,10619593,1038,+,AUGUSTUS,gene,g16473,NA,NA,NA,NA,NA,NA,g16473,operon_1956,trailing
XSR,10619626,10621517,1892,+,AUGUSTUS,gene,g16474,NA,NA,NA,NA,NA,NA,g16474,operon_1956,trailing
XSR,10621347,10622244,898,+,AUGUSTUS,gene,g16475,NA,NA,NA,NA,NA,NA,g16475,operon_1956,trailing
XSR,10683008,10684093,1086,+,AUGUSTUS,gene,g16494,NA,NA,NA,NA,NA,NA,g16494,operon_1957,leader
XSR,10684320,10685396,1077,+,AUGUSTUS,gene,g16495,NA,NA,NA,NA,NA,NA,g16495,operon_1957,trailing
XSR,10684320,10685396,1077,+,AUGUSTUS,gene,g16495,NA,NA,NA,NA,NA,NA,g16495,operon_1958,leader
XSR,10685505,10685983,479,+,AUGUSTUS,gene,g16496,NA,NA,NA,NA,NA,NA,g16496,operon_1958,trailing
XSR,10685505,10685983,479,+,AUGUSTUS,gene,g16496,NA,NA,NA,NA,NA,NA,g16496,operon_1959,leader
XSR,10686159,10688869,2711,+,AUGUSTUS,gene,g16497,NA,NA,NA,NA,NA,NA,g16497,operon_1959,trailing
XSR,10688862,10693101,4240,+,AUGUSTUS,gene,g16498,NA,NA,NA,NA,NA,NA,g16498,operon_1959,trailing
XSR,10693937,10694459,523,+,AUGUSTUS,gene,g16499,NA,NA,NA,NA,NA,NA,g16499,operon_1960,leader
XSR,10694628,10695457,830,+,AUGUSTUS,gene,g16500,NA,NA,NA,NA,NA,NA,g16500,operon_1960,trailing
XSR,10695525,10696485,961,+,AUGUSTUS,gene,g16501,NA,NA,NA,NA,NA,NA,g16501,operon_1960,trailing
XSR,10696803,10698587,1785,+,AUGUSTUS,gene,g16502,NA,NA,NA,NA,NA,NA,g16502,operon_1960,trailing
XSR,10698700,10699365,666,+,AUGUSTUS,gene,g16503,NA,NA,NA,NA,NA,NA,g16503,operon_1960,trailing
XSR,10698700,10699365,666,+,AUGUSTUS,gene,g16503,NA,NA,NA,NA,NA,NA,g16503,operon_1961,leader
XSR,10699557,10705476,5920,+,AUGUSTUS,gene,g16504,NA,NA,NA,NA,NA,NA,g16504,operon_1961,trailing
XSR,10740542,10741941,1400,+,AUGUSTUS,gene,g16512,NA,NA,NA,NA,NA,NA,g16512,operon_1962,leader
XSR,10742433,10743765,1333,+,AUGUSTUS,gene,g16513,NA,NA,NA,NA,NA,NA,g16513,operon_1962,trailing
XSR,10743864,10745360,1497,+,AUGUSTUS,gene,g16514,NA,NA,NA,NA,NA,NA,g16514,operon_1962,trailing
XSR,10745869,10747490,1622,+,AUGUSTUS,gene,g16515,NA,NA,NA,NA,NA,NA,g16515,operon_1963,leader
XSR,10747616,10749323,1708,+,AUGUSTUS,gene,g16516,NA,NA,NA,NA,NA,NA,g16516,operon_1963,trailing
XSR,10749380,10750246,867,+,AUGUSTUS,gene,g16517,NA,NA,NA,NA,NA,NA,g16517,operon_1963,trailing
XSR,10750332,10751256,925,+,AUGUSTUS,gene,g16518,NA,NA,NA,NA,NA,NA,g16518,operon_1964,leader
XSR,10751170,10752148,979,+,AUGUSTUS,gene,g16519,NA,NA,NA,NA,NA,NA,g16519,operon_1964,trailing
XSR,10755173,10756605,1433,+,AUGUSTUS,gene,g16521,NA,NA,NA,NA,NA,NA,g16521,operon_1965,leader
XSR,10756723,10757211,489,+,AUGUSTUS,gene,g16522,NA,NA,NA,NA,NA,NA,g16522,operon_1965,trailing
XSR,10787877,10788469,593,+,AUGUSTUS,gene,g16539,NA,NA,NA,NA,NA,NA,g16539,operon_1966,leader
XSR,10788726,10789422,697,+,AUGUSTUS,gene,g16540,NA,NA,NA,NA,NA,NA,g16540,operon_1966,trailing
XSR,10789717,10790578,862,+,AUGUSTUS,gene,g16541,NA,NA,NA,NA,NA,NA,g16541,operon_1966,trailing
XSR,10789717,10790578,862,+,AUGUSTUS,gene,g16541,NA,NA,NA,NA,NA,NA,g16541,operon_1967,leader
XSR,10790767,10794983,4217,+,AUGUSTUS,gene,g16542,NA,NA,NA,NA,NA,NA,g16542,operon_1967,trailing
XSR,10857729,10858555,827,+,AUGUSTUS,gene,g16560,NA,NA,NA,NA,NA,NA,g16560,operon_1968,leader
XSR,10858581,10860419,1839,+,AUGUSTUS,gene,g16561,NA,NA,NA,NA,NA,NA,g16561,operon_1968,trailing
XSR,10894326,10895526,1201,+,AUGUSTUS,gene,g16572,NA,NA,NA,NA,NA,NA,g16572,operon_1969,leader
XSR,10895773,10899741,3969,+,AUGUSTUS,gene,g16573,NA,NA,NA,NA,NA,NA,g16573,operon_1969,trailing
XSR,10900212,10901024,813,+,AUGUSTUS,gene,g16574,NA,NA,NA,NA,NA,NA,g16574,operon_1970,leader
XSR,10901191,10901466,276,+,AUGUSTUS,gene,g16575,NA,NA,NA,NA,NA,NA,g16575,operon_1970,trailing
XSR,10925674,10927748,2075,+,AUGUSTUS,gene,g16583,NA,NA,NA,NA,NA,NA,g16583,operon_1971,leader
XSR,10927832,10931345,3514,+,AUGUSTUS,gene,g16584,NA,NA,NA,NA,NA,NA,g16584,operon_1971,trailing
XSR,10931495,10938019,6525,+,AUGUSTUS,gene,g16585,NA,NA,NA,NA,NA,NA,g16585,operon_1971,trailing
XSR,10978585,10979016,432,+,AUGUSTUS,gene,g16600,NA,NA,NA,NA,NA,NA,g16600,operon_1972,leader
XSR,10979146,10980572,1427,+,AUGUSTUS,gene,g16601,NA,NA,NA,NA,NA,NA,g16601,operon_1972,trailing
XSR,11007292,11010149,2858,+,AUGUSTUS,gene,g16610,NA,NA,NA,NA,NA,NA,g16610,operon_1973,leader
XSR,11010325,11011363,1039,+,AUGUSTUS,gene,g16611,NA,NA,NA,NA,NA,NA,g16611,operon_1973,trailing
XSR,11012358,11020871,8514,+,AUGUSTUS,gene,g16612,NA,NA,NA,NA,NA,NA,g16612,operon_1974,leader
XSR,11021075,11022291,1217,+,AUGUSTUS,gene,g16613,NA,NA,NA,NA,NA,NA,g16613,operon_1974,trailing
XSR,11029081,11030135,1055,+,AUGUSTUS,gene,g16615,NA,NA,NA,NA,NA,NA,g16615,operon_1975,leader
XSR,11030221,11031143,923,+,AUGUSTUS,gene,g16616,NA,NA,NA,NA,NA,NA,g16616,operon_1975,trailing
XSR,11063642,11064346,705,+,AUGUSTUS,gene,g16626,NA,NA,NA,NA,NA,NA,g16626,operon_1976,leader
XSR,11064780,11066767,1988,+,AUGUSTUS,gene,g16627,NA,NA,NA,NA,NA,NA,g16627,operon_1976,trailing
XSR,11158968,11161638,2671,+,AUGUSTUS,gene,g16641,NA,NA,NA,NA,NA,NA,g16641,operon_1977,leader
XSR,11161967,11163043,1077,+,AUGUSTUS,gene,g16642,NA,NA,NA,NA,NA,NA,g16642,operon_1977,trailing
XSR,11222534,11223779,1246,+,AUGUSTUS,gene,g16656,NA,NA,NA,NA,NA,NA,g16656,operon_1978,leader
XSR,11223932,11224334,403,+,AUGUSTUS,gene,g16657,NA,NA,NA,NA,NA,NA,g16657,operon_1978,trailing
XSR,11268583,11269424,842,+,AUGUSTUS,gene,g16667,NA,NA,NA,NA,NA,NA,g16667,operon_1979,leader
XSR,11269802,11270595,794,+,AUGUSTUS,gene,g16668,NA,NA,NA,NA,NA,NA,g16668,operon_1979,trailing
XSR,11281610,11283865,2256,+,AUGUSTUS,gene,g16671,NA,NA,NA,NA,NA,NA,g16671,operon_1980,leader
XSR,11284036,11285168,1133,+,AUGUSTUS,gene,g16672,NA,NA,NA,NA,NA,NA,g16672,operon_1980,trailing
XSR,11331622,11334524,2903,+,AUGUSTUS,gene,g16683,NA,NA,NA,NA,NA,NA,g16683,operon_1981,leader
XSR,11334757,11336738,1982,+,AUGUSTUS,gene,g16684,NA,NA,NA,NA,NA,NA,g16684,operon_1981,trailing
XSR,11436957,11438945,1989,+,AUGUSTUS,gene,g16706,NA,NA,NA,NA,NA,NA,g16706,operon_1982,leader
XSR,11438630,11439553,924,+,AUGUSTUS,gene,g16707,NA,NA,NA,NA,NA,NA,g16707,operon_1982,trailing
XSR,11439630,11440082,453,+,AUGUSTUS,gene,g16708,NA,NA,NA,NA,NA,NA,g16708,operon_1982,trailing
XSR,11454343,11457614,3272,+,AUGUSTUS,gene,g16710,NA,NA,NA,NA,NA,NA,g16710,operon_1983,leader
XSR,11458035,11459219,1185,+,AUGUSTUS,gene,g16711,NA,NA,NA,NA,NA,NA,g16711,operon_1983,trailing
XSR,11507817,11509532,1716,+,AUGUSTUS,gene,g16722,NA,NA,NA,NA,NA,NA,g16722,operon_1984,leader
XSR,11509966,11510314,349,+,AUGUSTUS,gene,g16723,NA,NA,NA,NA,NA,NA,g16723,operon_1984,trailing
XSR,11510688,11513385,2698,+,AUGUSTUS,gene,g16724,NA,NA,NA,NA,NA,NA,g16724,operon_1984,trailing
XSR,11578049,11579503,1455,+,AUGUSTUS,gene,g16741,NA,NA,NA,NA,NA,NA,g16741,operon_1985,leader
XSR,11579764,11585240,5477,+,AUGUSTUS,gene,g16742,NA,NA,NA,NA,NA,NA,g16742,operon_1985,trailing
XSR,11585300,11587043,1744,+,AUGUSTUS,gene,g16743,NA,NA,NA,NA,NA,NA,g16743,operon_1985,trailing
XSR,11587236,11590412,3177,+,AUGUSTUS,gene,g16744,NA,NA,NA,NA,NA,NA,g16744,operon_1985,trailing
XSR,11590464,11592331,1868,+,AUGUSTUS,gene,g16745,NA,NA,NA,NA,NA,NA,g16745,operon_1985,trailing
XSR,11592375,11595995,3621,+,AUGUSTUS,gene,g16746,NA,NA,NA,NA,NA,NA,g16746,operon_1985,trailing
XSR,11592375,11595995,3621,+,AUGUSTUS,gene,g16746,NA,NA,NA,NA,NA,NA,g16746,operon_1986,leader
XSR,11596223,11598617,2395,+,AUGUSTUS,gene,g16747,NA,NA,NA,NA,NA,NA,g16747,operon_1986,trailing
XSR,11614734,11615558,825,+,AUGUSTUS,gene,g16751,NA,NA,NA,NA,NA,NA,g16751,operon_1987,leader
XSR,11615592,11617025,1434,+,AUGUSTUS,gene,g16752,NA,NA,NA,NA,NA,NA,g16752,operon_1987,trailing
XSR,11710204,11711829,1626,+,AUGUSTUS,gene,g16776,NA,NA,NA,NA,NA,NA,g16776,operon_1988,leader
XSR,11711930,11712472,543,+,AUGUSTUS,gene,g16777,NA,NA,NA,NA,NA,NA,g16777,operon_1988,trailing
XSR,11835217,11838757,3541,+,AUGUSTUS,gene,g16809,NA,NA,NA,NA,NA,NA,g16809,operon_1989,leader
XSR,11839230,11840232,1003,+,AUGUSTUS,gene,g16810,NA,NA,NA,NA,NA,NA,g16810,operon_1989,trailing
XSR,11841445,11842421,977,+,AUGUSTUS,gene,g16811,NA,NA,NA,NA,NA,NA,g16811,operon_1990,leader
XSR,11842796,11848413,5618,+,AUGUSTUS,gene,g16812,NA,NA,NA,NA,NA,NA,g16812,operon_1990,trailing
XSR,11888619,11890775,2157,+,AUGUSTUS,gene,g16828,NA,NA,NA,NA,NA,NA,g16828,operon_1991,leader
XSR,11890840,11892977,2138,+,AUGUSTUS,gene,g16829,NA,NA,NA,NA,NA,NA,g16829,operon_1991,trailing
XSR,11893136,11893881,746,+,AUGUSTUS,gene,g16830,NA,NA,NA,NA,NA,NA,g16830,operon_1991,trailing
XSR,11893784,11895021,1238,+,AUGUSTUS,gene,g16831,NA,NA,NA,NA,NA,NA,g16831,operon_1991,trailing
XSR,11895324,11895990,667,+,AUGUSTUS,gene,g16832,NA,NA,NA,NA,NA,NA,g16832,operon_1991,trailing
XSR,11896151,11907951,11801,+,AUGUSTUS,gene,g16833,NA,NA,NA,NA,NA,NA,g16833,operon_1991,trailing
XSR,11924863,11927358,2496,+,AUGUSTUS,gene,g16837,NA,NA,NA,NA,NA,NA,g16837,operon_1992,leader
XSR,11927730,11930833,3104,+,AUGUSTUS,gene,g16838,NA,NA,NA,NA,NA,NA,g16838,operon_1992,trailing
XSR,12056250,12057049,800,+,AUGUSTUS,gene,g16860,NA,NA,NA,NA,NA,NA,g16860,operon_1993,leader
XSR,12057252,12057854,603,+,AUGUSTUS,gene,g16861,NA,NA,NA,NA,NA,NA,g16861,operon_1993,trailing
XSR,12142642,12146532,3891,+,AUGUSTUS,gene,g16874,NA,NA,NA,NA,NA,NA,g16874,operon_1994,leader
XSR,12146980,12147938,959,+,AUGUSTUS,gene,g16875,NA,NA,NA,NA,NA,NA,g16875,operon_1994,trailing
XSR,12159074,12160057,984,+,AUGUSTUS,gene,g16877,NA,NA,NA,NA,NA,NA,g16877,operon_1995,leader
XSR,12160320,12162579,2260,+,AUGUSTUS,gene,g16878,NA,NA,NA,NA,NA,NA,g16878,operon_1995,trailing
XSR,12203615,12207484,3870,+,AUGUSTUS,gene,g16888,NA,NA,NA,NA,NA,NA,g16888,operon_1996,leader
XSR,12207822,12209017,1196,+,AUGUSTUS,gene,g16889,NA,NA,NA,NA,NA,NA,g16889,operon_1996,trailing
XSR,12278452,12281305,2854,+,AUGUSTUS,gene,g16912,NA,NA,NA,NA,NA,NA,g16912,operon_1997,leader
XSR,12281610,12283533,1924,+,AUGUSTUS,gene,g16913,NA,NA,NA,NA,NA,NA,g16913,operon_1997,trailing
XSR,12293462,12294999,1538,+,AUGUSTUS,gene,g16916,NA,NA,NA,NA,NA,NA,g16916,operon_1998,leader
XSR,12295083,12295583,501,+,AUGUSTUS,gene,g16917,NA,NA,NA,NA,NA,NA,g16917,operon_1998,trailing
XSR,12452001,12453830,1830,+,AUGUSTUS,gene,g16941,NA,NA,NA,NA,NA,NA,g16941,operon_1999,leader
XSR,12453909,12454953,1045,+,AUGUSTUS,gene,g16942,NA,NA,NA,NA,NA,NA,g16942,operon_1999,trailing
XSR,12460243,12461323,1081,+,AUGUSTUS,gene,g16945,NA,NA,NA,NA,NA,NA,g16945,operon_2000,leader
XSR,12461595,12463621,2027,+,AUGUSTUS,gene,g16946,NA,NA,NA,NA,NA,NA,g16946,operon_2000,trailing
XSR,12463900,12469211,5312,+,AUGUSTUS,gene,g16947,NA,NA,NA,NA,NA,NA,g16947,operon_2001,leader
XSR,12469484,12471286,1803,+,AUGUSTUS,gene,g16948,NA,NA,NA,NA,NA,NA,g16948,operon_2001,trailing
XSR,12471365,12472727,1363,+,AUGUSTUS,gene,g16949,NA,NA,NA,NA,NA,NA,g16949,operon_2001,trailing
XSR,12473291,12474272,982,+,AUGUSTUS,gene,g16950,NA,NA,NA,NA,NA,NA,g16950,operon_2002,leader
XSR,12474329,12475363,1035,+,AUGUSTUS,gene,g16951,NA,NA,NA,NA,NA,NA,g16951,operon_2002,trailing
XSR,12475455,12475803,349,+,AUGUSTUS,gene,g16952,NA,NA,NA,NA,NA,NA,g16952,operon_2002,trailing
XSR,12476616,12477309,694,+,AUGUSTUS,gene,g16954,NA,NA,NA,NA,NA,NA,g16954,operon_2003,leader
XSR,12477345,12478713,1369,+,AUGUSTUS,gene,g16955,NA,NA,NA,NA,NA,NA,g16955,operon_2003,trailing
XSR,12478856,12480459,1604,+,AUGUSTUS,gene,g16956,NA,NA,NA,NA,NA,NA,g16956,operon_2003,trailing
XSR,12540279,12546621,6343,+,AUGUSTUS,gene,g16968,NA,NA,NA,NA,NA,NA,g16968,operon_2004,leader
XSR,12546836,12547875,1040,+,AUGUSTUS,gene,g16969,NA,NA,NA,NA,NA,NA,g16969,operon_2004,trailing
XSR,12612836,12618030,5195,+,AUGUSTUS,gene,g16990,NA,NA,NA,NA,NA,NA,g16990,operon_2005,leader
XSR,12618072,12619811,1740,+,AUGUSTUS,gene,g16992,NA,NA,NA,NA,NA,NA,g16992,operon_2005,trailing
XSR,12757595,12759095,1501,+,AUGUSTUS,gene,g17024,NA,NA,NA,NA,NA,NA,g17024,operon_2006,leader
XSR,12758719,12761207,2489,+,AUGUSTUS,gene,g17025,NA,NA,NA,NA,NA,NA,g17025,operon_2006,trailing
XSR,12782940,12784869,1930,+,AUGUSTUS,gene,g17031,NA,NA,NA,NA,NA,NA,g17031,operon_2007,leader
XSR,12784900,12787539,2640,+,AUGUSTUS,gene,g17032,NA,NA,NA,NA,NA,NA,g17032,operon_2007,trailing
XSR,12792964,12794716,1753,+,AUGUSTUS,gene,g17035,NA,NA,NA,NA,NA,NA,g17035,operon_2008,leader
XSR,12794757,12798802,4046,+,AUGUSTUS,gene,g17036,NA,NA,NA,NA,NA,NA,g17036,operon_2008,trailing
XSR,12841065,12843378,2314,+,AUGUSTUS,gene,g17046,NA,NA,NA,NA,NA,NA,g17046,operon_2009,leader
XSR,12843741,12850922,7182,+,AUGUSTUS,gene,g17047,NA,NA,NA,NA,NA,NA,g17047,operon_2009,trailing
XSR,1,11783,11783,-,AUGUSTUS,gene,g13262,NA,NA,NA,NA,NA,NA,g13262,operon_2010,trailing
XSR,11832,12269,438,-,AUGUSTUS,gene,g13263,NA,NA,NA,NA,NA,NA,g13263,operon_2010,leader
XSR,15604,16064,461,-,AUGUSTUS,gene,g13265,NA,NA,NA,NA,NA,NA,g13265,operon_2011,trailing
XSR,16124,18518,2395,-,AUGUSTUS,gene,g13266,NA,NA,NA,NA,NA,NA,g13266,operon_2011,leader
XSR,51065,52482,1418,-,AUGUSTUS,gene,g13275,NA,NA,NA,NA,NA,NA,g13275,operon_2012,trailing
XSR,52532,55441,2910,-,AUGUSTUS,gene,g13276,NA,NA,NA,NA,NA,NA,g13276,operon_2012,leader
XSR,56160,57170,1011,-,AUGUSTUS,gene,g13277,NA,NA,NA,NA,NA,NA,g13277,operon_2013,trailing
XSR,57348,58447,1100,-,AUGUSTUS,gene,g13278,NA,NA,NA,NA,NA,NA,g13278,operon_2013,trailing
XSR,58544,66455,7912,-,AUGUSTUS,gene,g13279,NA,NA,NA,NA,NA,NA,g13279,operon_2013,trailing
XSR,66506,69486,2981,-,AUGUSTUS,gene,g13280,NA,NA,NA,NA,NA,NA,g13280,operon_2013,leader
XSR,74971,75358,388,-,AUGUSTUS,gene,g13283,NA,NA,NA,NA,NA,NA,g13283,operon_2014,trailing
XSR,75521,78651,3131,-,AUGUSTUS,gene,g13284,NA,NA,NA,NA,NA,NA,g13284,operon_2014,leader
XSR,75521,78651,3131,-,AUGUSTUS,gene,g13284,NA,NA,NA,NA,NA,NA,g13284,operon_2015,trailing
XSR,79100,80067,968,-,AUGUSTUS,gene,g13285,NA,NA,NA,NA,NA,NA,g13285,operon_2015,trailing
XSR,80423,82491,2069,-,AUGUSTUS,gene,g13286,NA,NA,NA,NA,NA,NA,g13286,operon_2015,trailing
XSR,82524,83666,1143,-,AUGUSTUS,gene,g13287,NA,NA,NA,NA,NA,NA,g13287,operon_2015,leader
XSR,233697,248525,14829,-,AUGUSTUS,gene,g13321,NA,NA,NA,NA,NA,NA,g13321,operon_2016,trailing
XSR,248697,251026,2330,-,AUGUSTUS,gene,g13322,NA,NA,NA,NA,NA,NA,g13322,operon_2016,leader
XSR,302541,303197,657,-,AUGUSTUS,gene,g13334,NA,NA,NA,NA,NA,NA,g13334,operon_2017,trailing
XSR,303511,304794,1284,-,AUGUSTUS,gene,g13335,NA,NA,NA,NA,NA,NA,g13335,operon_2017,trailing
XSR,304898,306530,1633,-,AUGUSTUS,gene,g13336,NA,NA,NA,NA,NA,NA,g13336,operon_2017,leader
XSR,309064,311780,2717,-,AUGUSTUS,gene,g13338,NA,NA,NA,NA,NA,NA,g13338,operon_2018,trailing
XSR,311912,313254,1343,-,AUGUSTUS,gene,g13339,NA,NA,NA,NA,NA,NA,g13339,operon_2018,trailing
XSR,313356,314610,1255,-,AUGUSTUS,gene,g13340,NA,NA,NA,NA,NA,NA,g13340,operon_2018,trailing
XSR,314782,316470,1689,-,AUGUSTUS,gene,g13341,NA,NA,NA,NA,NA,NA,g13341,operon_2018,leader
XSR,314782,316470,1689,-,AUGUSTUS,gene,g13341,NA,NA,NA,NA,NA,NA,g13341,operon_2019,trailing
XSR,316286,318479,2194,-,AUGUSTUS,gene,g13342,NA,NA,NA,NA,NA,NA,g13342,operon_2019,trailing
XSR,318564,319415,852,-,AUGUSTUS,gene,g13343,NA,NA,NA,NA,NA,NA,g13343,operon_2019,leader
XSR,319865,323018,3154,-,AUGUSTUS,gene,g13344,NA,NA,NA,NA,NA,NA,g13344,operon_2020,trailing
XSR,323230,323818,589,-,AUGUSTUS,gene,g13345,NA,NA,NA,NA,NA,NA,g13345,operon_2020,trailing
XSR,323840,327117,3278,-,AUGUSTUS,gene,g13346,NA,NA,NA,NA,NA,NA,g13346,operon_2020,leader
XSR,328247,331480,3234,-,AUGUSTUS,gene,g13347,NA,NA,NA,NA,NA,NA,g13347,operon_2021,trailing
XSR,331526,333668,2143,-,AUGUSTUS,gene,g13348,NA,NA,NA,NA,NA,NA,g13348,operon_2021,leader
XSR,346616,350774,4159,-,AUGUSTUS,gene,g13356,NA,NA,NA,NA,NA,NA,g13356,operon_2022,trailing
XSR,350803,352008,1206,-,AUGUSTUS,gene,g13357,NA,NA,NA,NA,NA,NA,g13357,operon_2022,trailing
XSR,352085,353140,1056,-,AUGUSTUS,gene,g13358,NA,NA,NA,NA,NA,NA,g13358,operon_2022,leader
XSR,364842,369345,4504,-,AUGUSTUS,gene,g13363,NA,NA,NA,NA,NA,NA,g13363,operon_2023,trailing
XSR,369411,370643,1233,-,AUGUSTUS,gene,g13364,NA,NA,NA,NA,NA,NA,g13364,operon_2023,trailing
XSR,370783,371407,625,-,AUGUSTUS,gene,g13365,NA,NA,NA,NA,NA,NA,g13365,operon_2023,leader
XSR,373857,374503,647,-,AUGUSTUS,gene,g13367,NA,NA,NA,NA,NA,NA,g13367,operon_2024,trailing
