seqnames,start,end,width,strand,source,type,gene_id,score,phase,Name,transcript_id,Parent,tss_type,ID,operon_id,status
Chr1,10600299,10602489,2191,-,AUGUSTUS,gene,g2744,NA,NA,NA,NA,NA,NA,g2744,operon_1250,trailing
Chr1,10602605,10602900,296,-,AUGUSTUS,gene,g2745,NA,NA,NA,NA,NA,NA,g2745,operon_1250,trailing
Chr1,10603242,10605626,2385,-,AUGUSTUS,gene,g2746,NA,NA,NA,NA,NA,NA,g2746,operon_1250,trailing
Chr1,10605672,10606415,744,-,AUGUSTUS,gene,g2747,NA,NA,NA,NA,NA,NA,g2747,operon_1250,trailing
Chr1,10606804,10607796,993,-,AUGUSTUS,gene,g2748,NA,NA,NA,NA,NA,NA,g2748,operon_1250,trailing
Chr1,10607841,10609159,1319,-,AUGUSTUS,gene,g2749,NA,NA,NA,NA,NA,NA,g2749,operon_1250,trailing
Chr1,10609429,10610018,590,-,AUGUSTUS,gene,g2750,NA,NA,NA,NA,NA,NA,g2750,operon_1250,trailing
Chr1,10610409,10612539,2131,-,AUGUSTUS,gene,g2751,NA,NA,NA,NA,NA,NA,g2751,operon_1250,leader
Chr1,10613556,10616091,2536,-,AUGUSTUS,gene,g2752,NA,NA,NA,NA,NA,NA,g2752,operon_1251,trailing
Chr1,10616219,10618836,2618,-,AUGUSTUS,gene,g2753,NA,NA,NA,NA,NA,NA,g2753,operon_1251,leader
Chr1,10659963,10664110,4148,-,AUGUSTUS,gene,g2763,NA,NA,NA,NA,NA,NA,g2763,operon_1252,trailing
Chr1,10664275,10669182,4908,-,AUGUSTUS,gene,g2764,NA,NA,NA,NA,NA,NA,g2764,operon_1252,trailing
Chr1,10669378,10672156,2779,-,AUGUSTUS,gene,g2765,NA,NA,NA,NA,NA,NA,g2765,operon_1252,leader
Chr1,10672264,10673082,819,-,AUGUSTUS,gene,g2766,NA,NA,NA,NA,NA,NA,g2766,operon_1253,trailing
Chr1,10673222,10681192,7971,-,AUGUSTUS,gene,g2767,NA,NA,NA,NA,NA,NA,g2767,operon_1253,leader
Chr1,10693674,10694132,459,-,AUGUSTUS,gene,g2772,NA,NA,NA,NA,NA,NA,g2772,operon_1254,trailing
Chr1,10694324,10696157,1834,-,AUGUSTUS,gene,g2773,NA,NA,NA,NA,NA,NA,g2773,operon_1254,leader
Chr1,10699875,10702011,2137,-,AUGUSTUS,gene,g2776,NA,NA,NA,NA,NA,NA,g2776,operon_1255,trailing
Chr1,10702092,10703401,1310,-,AUGUSTUS,gene,g2777,NA,NA,NA,NA,NA,NA,g2777,operon_1255,leader
Chr1,10757085,10761532,4448,-,AUGUSTUS,gene,g2795,NA,NA,NA,NA,NA,NA,g2795,operon_1256,trailing
Chr1,10761628,10762873,1246,-,AUGUSTUS,gene,g2796,NA,NA,NA,NA,NA,NA,g2796,operon_1256,leader
Chr1,10808244,10809438,1195,-,AUGUSTUS,gene,g2809,NA,NA,NA,NA,NA,NA,g2809,operon_1257,trailing
Chr1,10809773,10813324,3552,-,AUGUSTUS,gene,g2810,NA,NA,NA,NA,NA,NA,g2810,operon_1257,leader
Chr1,10830330,10832665,2336,-,AUGUSTUS,gene,g2817,NA,NA,NA,NA,NA,NA,g2817,operon_1258,trailing
Chr1,10832790,10833405,616,-,AUGUSTUS,gene,g2818,NA,NA,NA,NA,NA,NA,g2818,operon_1258,leader
Chr1,10837988,10844087,6100,-,AUGUSTUS,gene,g2821,NA,NA,NA,NA,NA,NA,g2821,operon_1259,trailing
Chr1,10844435,10846042,1608,-,Liftoff,gene,GSOIDG00003732001,NA,NA,NA,NA,NA,NA,GSOIDG00003732001,operon_1259,trailing
Chr1,10845937,10847936,2000,-,Liftoff,gene,GSOIDG00003733001,NA,NA,NA,NA,NA,NA,GSOIDG00003733001,operon_1259,leader
Chr1,10849298,10850934,1637,-,AUGUSTUS,gene,g2823,NA,NA,NA,NA,NA,NA,g2823,operon_1260,trailing
Chr1,10851389,10852809,1421,-,AUGUSTUS,gene,g2824,NA,NA,NA,NA,NA,NA,g2824,operon_1260,leader
Chr1,10856522,10858951,2430,-,AUGUSTUS,gene,g2826,NA,NA,NA,NA,NA,NA,g2826,operon_1261,trailing
Chr1,10858994,10860557,1564,-,AUGUSTUS,gene,g2827,NA,NA,NA,NA,NA,NA,g2827,operon_1261,trailing
Chr1,10860861,10863159,2299,-,AUGUSTUS,gene,g2828,NA,NA,NA,NA,NA,NA,g2828,operon_1261,leader
Chr1,10870712,10875174,4463,-,AUGUSTUS,gene,g2832,NA,NA,NA,NA,NA,NA,g2832,operon_1262,trailing
Chr1,10875597,10876920,1324,-,AUGUSTUS,gene,g2833,NA,NA,NA,NA,NA,NA,g2833,operon_1262,leader
Chr1,10880029,10880649,621,-,AUGUSTUS,gene,g2836,NA,NA,NA,NA,NA,NA,g2836,operon_1263,trailing
Chr1,10880744,10881285,542,-,AUGUSTUS,gene,g2837,NA,NA,NA,NA,NA,NA,g2837,operon_1263,trailing
Chr1,10881302,10881918,617,-,AUGUSTUS,gene,g2838,NA,NA,NA,NA,NA,NA,g2838,operon_1263,trailing
Chr1,10881963,10883019,1057,-,AUGUSTUS,gene,g2839,NA,NA,NA,NA,NA,NA,g2839,operon_1263,trailing
Chr1,10882874,10883672,799,-,AUGUSTUS,gene,g2840,NA,NA,NA,NA,NA,NA,g2840,operon_1263,trailing
Chr1,10883728,10884166,439,-,AUGUSTUS,gene,g2841,NA,NA,NA,NA,NA,NA,g2841,operon_1263,leader
Chr1,10886348,10887029,682,-,AUGUSTUS,gene,g2843,NA,NA,NA,NA,NA,NA,g2843,operon_1264,trailing
Chr1,10887224,10889244,2021,-,AUGUSTUS,gene,g2844,NA,NA,NA,NA,NA,NA,g2844,operon_1264,leader
Chr1,10952602,10953919,1318,-,AUGUSTUS,gene,g2867,NA,NA,NA,NA,NA,NA,g2867,operon_1265,trailing
Chr1,10954088,10956952,2865,-,AUGUSTUS,gene,g2868,NA,NA,NA,NA,NA,NA,g2868,operon_1265,leader
Chr1,11014502,11019030,4529,-,AUGUSTUS,gene,g2886,NA,NA,NA,NA,NA,NA,g2886,operon_1266,trailing
Chr1,11018668,11021317,2650,-,AUGUSTUS,gene,g2887,NA,NA,NA,NA,NA,NA,g2887,operon_1266,trailing
Chr1,11021569,11023827,2259,-,AUGUSTUS,gene,g2888,NA,NA,NA,NA,NA,NA,g2888,operon_1266,leader
Chr1,11061015,11061746,732,-,AUGUSTUS,gene,g2899,NA,NA,NA,NA,NA,NA,g2899,operon_1267,trailing
Chr1,11061809,11062693,885,-,AUGUSTUS,gene,g2900,NA,NA,NA,NA,NA,NA,g2900,operon_1267,leader
Chr1,11091868,11093561,1694,-,AUGUSTUS,gene,g2908,NA,NA,NA,NA,NA,NA,g2908,operon_1268,trailing
Chr1,11093692,11095235,1544,-,AUGUSTUS,gene,g2909,NA,NA,NA,NA,NA,NA,g2909,operon_1268,leader
Chr1,11139195,11139677,483,-,AUGUSTUS,gene,g2922,NA,NA,NA,NA,NA,NA,g2922,operon_1269,trailing
Chr1,11139832,11140596,765,-,AUGUSTUS,gene,g2923,NA,NA,NA,NA,NA,NA,g2923,operon_1269,trailing
Chr1,11140727,11143456,2730,-,AUGUSTUS,gene,g2924,NA,NA,NA,NA,NA,NA,g2924,operon_1269,trailing
Chr1,11143744,11144774,1031,-,AUGUSTUS,gene,g2925,NA,NA,NA,NA,NA,NA,g2925,operon_1269,leader
Chr1,11163292,11172493,9202,-,AUGUSTUS,gene,g2931,NA,NA,NA,NA,NA,NA,g2931,operon_1270,trailing
Chr1,11172563,11176179,3617,-,AUGUSTUS,gene,g2932,NA,NA,NA,NA,NA,NA,g2932,operon_1270,leader
Chr1,11189525,11190975,1451,-,AUGUSTUS,gene,g2936,NA,NA,NA,NA,NA,NA,g2936,operon_1271,trailing
Chr1,11191087,11191822,736,-,AUGUSTUS,gene,g2937,NA,NA,NA,NA,NA,NA,g2937,operon_1271,trailing
Chr1,11191919,11194702,2784,-,AUGUSTUS,gene,g2938,NA,NA,NA,NA,NA,NA,g2938,operon_1271,trailing
Chr1,11194781,11196668,1888,-,AUGUSTUS,gene,g2939,NA,NA,NA,NA,NA,NA,g2939,operon_1271,trailing
Chr1,11196896,11200041,3146,-,AUGUSTUS,gene,g2940,NA,NA,NA,NA,NA,NA,g2940,operon_1271,trailing
Chr1,11200018,11200942,925,-,AUGUSTUS,gene,g2941,NA,NA,NA,NA,NA,NA,g2941,operon_1271,leader
Chr1,11229583,11232625,3043,-,AUGUSTUS,gene,g2951,NA,NA,NA,NA,NA,NA,g2951,operon_1272,trailing
Chr1,11232815,11241417,8603,-,AUGUSTUS,gene,g2952,NA,NA,NA,NA,NA,NA,g2952,operon_1272,leader
Chr1,11241559,11245443,3885,-,AUGUSTUS,gene,g2953,NA,NA,NA,NA,NA,NA,g2953,operon_1273,trailing
Chr1,11245857,11248397,2541,-,AUGUSTUS,gene,g2954,NA,NA,NA,NA,NA,NA,g2954,operon_1273,leader
Chr1,11356652,11365133,8482,-,AUGUSTUS,gene,g2975,NA,NA,NA,NA,NA,NA,g2975,operon_1274,trailing
Chr1,11365208,11369488,4281,-,AUGUSTUS,gene,g2976,NA,NA,NA,NA,NA,NA,g2976,operon_1274,leader
Chr1,11394739,11400512,5774,-,AUGUSTUS,gene,g2980,NA,NA,NA,NA,NA,NA,g2980,operon_1275,trailing
Chr1,11400308,11408806,8499,-,AUGUSTUS,gene,g2982,NA,NA,NA,NA,NA,NA,g2982,operon_1275,leader
Chr1,11421590,11423707,2118,-,AUGUSTUS,gene,g2985,NA,NA,NA,NA,NA,NA,g2985,operon_1276,trailing
Chr1,11423499,11433148,9650,-,AUGUSTUS,gene,g2986,NA,NA,NA,NA,NA,NA,g2986,operon_1276,leader
Chr1,11500738,11504557,3820,-,AUGUSTUS,gene,g2999,NA,NA,NA,NA,NA,NA,g2999,operon_1277,trailing
Chr1,11504843,11505861,1019,-,AUGUSTUS,gene,g3000,NA,NA,NA,NA,NA,NA,g3000,operon_1277,leader
Chr1,11565124,11566273,1150,-,AUGUSTUS,gene,g3013,NA,NA,NA,NA,NA,NA,g3013,operon_1278,trailing
Chr1,11566677,11569171,2495,-,AUGUSTUS,gene,g3014,NA,NA,NA,NA,NA,NA,g3014,operon_1278,leader
Chr1,11771776,11772408,633,-,AUGUSTUS,gene,g3055,NA,NA,NA,NA,NA,NA,g3055,operon_1279,trailing
Chr1,11772455,11773626,1172,-,AUGUSTUS,gene,g3056,NA,NA,NA,NA,NA,NA,g3056,operon_1279,leader
Chr1,11774416,11781199,6784,-,AUGUSTUS,gene,g3058,NA,NA,NA,NA,NA,NA,g3058,operon_1280,trailing
Chr1,11781029,11781651,623,-,AUGUSTUS,gene,g3059,NA,NA,NA,NA,NA,NA,g3059,operon_1280,trailing
Chr1,11782063,11784252,2190,-,AUGUSTUS,gene,g3060,NA,NA,NA,NA,NA,NA,g3060,operon_1280,leader
Chr2,94540,99709,5170,+,AUGUSTUS,gene,g3086,NA,NA,NA,NA,NA,NA,g3086,operon_1281,leader
Chr2,100132,121073,20942,+,AUGUSTUS,gene,g3087,NA,NA,NA,NA,NA,NA,g3087,operon_1281,trailing
Chr2,174374,174759,386,+,AUGUSTUS,gene,g3108,NA,NA,NA,NA,NA,NA,g3108,operon_1282,leader
Chr2,175002,179944,4943,+,AUGUSTUS,gene,g3109,NA,NA,NA,NA,NA,NA,g3109,operon_1282,trailing
Chr2,194483,195414,932,+,AUGUSTUS,gene,g3112,NA,NA,NA,NA,NA,NA,g3112,operon_1283,leader
Chr2,195638,197030,1393,+,AUGUSTUS,gene,g3113,NA,NA,NA,NA,NA,NA,g3113,operon_1283,trailing
Chr2,230790,237192,6403,+,AUGUSTUS,gene,g3125,NA,NA,NA,NA,NA,NA,g3125,operon_1284,leader
Chr2,237358,239803,2446,+,AUGUSTUS,gene,g3126,NA,NA,NA,NA,NA,NA,g3126,operon_1284,trailing
Chr2,322422,324400,1979,+,Liftoff,gene,GSOIDG00004257001,NA,NA,NA,NA,NA,NA,GSOIDG00004257001,operon_1285,leader
Chr2,324755,326325,1571,+,Liftoff,gene,GSOIDG00004258001,NA,NA,NA,NA,NA,NA,GSOIDG00004258001,operon_1285,trailing
Chr2,342641,343669,1029,+,AUGUSTUS,gene,g3151,NA,NA,NA,NA,NA,NA,g3151,operon_1286,leader
Chr2,343831,344180,350,+,AUGUSTUS,gene,g3152,NA,NA,NA,NA,NA,NA,g3152,operon_1286,trailing
Chr2,344521,345550,1030,+,AUGUSTUS,gene,g3153,NA,NA,NA,NA,NA,NA,g3153,operon_1286,trailing
Chr2,347993,349838,1846,+,AUGUSTUS,gene,g3155,NA,NA,NA,NA,NA,NA,g3155,operon_1287,leader
Chr2,350005,351194,1190,+,AUGUSTUS,gene,g3156,NA,NA,NA,NA,NA,NA,g3156,operon_1287,trailing
Chr2,359009,359731,723,+,AUGUSTUS,gene,g3160,NA,NA,NA,NA,NA,NA,g3160,operon_1288,leader
Chr2,359842,360302,461,+,AUGUSTUS,gene,g3161,NA,NA,NA,NA,NA,NA,g3161,operon_1288,trailing
Chr2,472010,473826,1817,+,AUGUSTUS,gene,g3185,NA,NA,NA,NA,NA,NA,g3185,operon_1289,leader
Chr2,473803,475953,2151,+,AUGUSTUS,gene,g3186,NA,NA,NA,NA,NA,NA,g3186,operon_1289,trailing
Chr2,476164,478621,2458,+,AUGUSTUS,gene,g3187,NA,NA,NA,NA,NA,NA,g3187,operon_1289,trailing
Chr2,908713,913685,4973,+,AUGUSTUS,gene,g3285,NA,NA,NA,NA,NA,NA,g3285,operon_1290,leader
Chr2,913863,914358,496,+,AUGUSTUS,gene,g3286,NA,NA,NA,NA,NA,NA,g3286,operon_1290,trailing
Chr2,923976,925521,1546,+,AUGUSTUS,gene,g3288,NA,NA,NA,NA,NA,NA,g3288,operon_1291,leader
Chr2,925715,927056,1342,+,AUGUSTUS,gene,g3289,NA,NA,NA,NA,NA,NA,g3289,operon_1291,trailing
Chr2,930682,938573,7892,+,AUGUSTUS,gene,g3290,NA,NA,NA,NA,NA,NA,g3290,operon_1292,leader
Chr2,938653,941445,2793,+,AUGUSTUS,gene,g3291,NA,NA,NA,NA,NA,NA,g3291,operon_1292,trailing
Chr2,946027,946971,945,+,AUGUSTUS,gene,g3293,NA,NA,NA,NA,NA,NA,g3293,operon_1293,leader
Chr2,947027,947670,644,+,Liftoff,gene,GSOIDG00018158001,NA,NA,NA,NA,NA,NA,GSOIDG00018158001,operon_1293,trailing
Chr2,995705,996007,303,+,AUGUSTUS,gene,g3303,NA,NA,NA,NA,NA,NA,g3303,operon_1294,leader
Chr2,996058,996477,420,+,AUGUSTUS,gene,g3304,NA,NA,NA,NA,NA,NA,g3304,operon_1294,trailing
Chr2,996507,997560,1054,+,AUGUSTUS,gene,g3305,NA,NA,NA,NA,NA,NA,g3305,operon_1294,trailing
Chr2,1016527,1019570,3044,+,AUGUSTUS,gene,g3311,NA,NA,NA,NA,NA,NA,g3311,operon_1295,leader
Chr2,1019614,1023967,4354,+,AUGUSTUS,gene,g3312,NA,NA,NA,NA,NA,NA,g3312,operon_1295,trailing
Chr2,1024600,1025055,456,+,AUGUSTUS,gene,g3314,NA,NA,NA,NA,NA,NA,g3314,operon_1296,leader
Chr2,1025207,1025654,448,+,AUGUSTUS,gene,g3315,NA,NA,NA,NA,NA,NA,g3315,operon_1296,trailing
Chr2,1046024,1046828,805,+,AUGUSTUS,gene,g3325,NA,NA,NA,NA,NA,NA,g3325,operon_1297,leader
Chr2,1047204,1047966,763,+,AUGUSTUS,gene,g3326,NA,NA,NA,NA,NA,NA,g3326,operon_1297,trailing
Chr2,1055634,1057154,1521,+,AUGUSTUS,gene,g3328,NA,NA,NA,NA,NA,NA,g3328,operon_1298,leader
Chr2,1057231,1064949,7719,+,AUGUSTUS,gene,g3329,NA,NA,NA,NA,NA,NA,g3329,operon_1298,trailing
Chr2,1197473,1202552,5080,+,AUGUSTUS,gene,g3356,NA,NA,NA,NA,NA,NA,g3356,operon_1299,leader
Chr2,1202733,1203381,649,+,AUGUSTUS,gene,g3357,NA,NA,NA,NA,NA,NA,g3357,operon_1299,trailing
Chr2,1223140,1229499,6360,+,AUGUSTUS,gene,g3360,NA,NA,NA,NA,NA,NA,g3360,operon_1300,leader
Chr2,1229965,1230697,733,+,AUGUSTUS,gene,g3361,NA,NA,NA,NA,NA,NA,g3361,operon_1300,trailing
Chr2,1231070,1231887,818,+,AUGUSTUS,gene,g3362,NA,NA,NA,NA,NA,NA,g3362,operon_1300,trailing
Chr2,1270493,1272951,2459,+,AUGUSTUS,gene,g3374,NA,NA,NA,NA,NA,NA,g3374,operon_1301,leader
Chr2,1273100,1287667,14568,+,AUGUSTUS,gene,g3375,NA,NA,NA,NA,NA,NA,g3375,operon_1301,trailing
Chr2,1292953,1294374,1422,+,AUGUSTUS,gene,g3378,NA,NA,NA,NA,NA,NA,g3378,operon_1302,leader
Chr2,1294606,1295008,403,+,AUGUSTUS,gene,g3379,NA,NA,NA,NA,NA,NA,g3379,operon_1302,trailing
Chr2,1296643,1297949,1307,+,AUGUSTUS,gene,g3380,NA,NA,NA,NA,NA,NA,g3380,operon_1303,leader
Chr2,1298194,1300124,1931,+,AUGUSTUS,gene,g3381,NA,NA,NA,NA,NA,NA,g3381,operon_1303,trailing
Chr2,1300347,1301059,713,+,AUGUSTUS,gene,g3382,NA,NA,NA,NA,NA,NA,g3382,operon_1303,trailing
Chr2,1304235,1305680,1446,+,AUGUSTUS,gene,g3384,NA,NA,NA,NA,NA,NA,g3384,operon_1304,leader
Chr2,1305931,1307262,1332,+,AUGUSTUS,gene,g3385,NA,NA,NA,NA,NA,NA,g3385,operon_1304,trailing
Chr2,1307502,1311783,4282,+,AUGUSTUS,gene,g3386,NA,NA,NA,NA,NA,NA,g3386,operon_1304,trailing
Chr2,1348943,1349504,562,+,AUGUSTUS,gene,g3400,NA,NA,NA,NA,NA,NA,g3400,operon_1305,leader
Chr2,1349566,1350458,893,+,AUGUSTUS,gene,g3401,NA,NA,NA,NA,NA,NA,g3401,operon_1305,trailing
Chr2,1352695,1355007,2313,+,AUGUSTUS,gene,g3403,NA,NA,NA,NA,NA,NA,g3403,operon_1306,leader
Chr2,1355283,1357104,1822,+,AUGUSTUS,gene,g3404,NA,NA,NA,NA,NA,NA,g3404,operon_1306,trailing
Chr2,1378140,1378877,738,+,AUGUSTUS,gene,g3414,NA,NA,NA,NA,NA,NA,g3414,operon_1307,leader
Chr2,1379222,1380407,1186,+,AUGUSTUS,gene,g3415,NA,NA,NA,NA,NA,NA,g3415,operon_1307,trailing
Chr2,1413959,1414340,382,+,AUGUSTUS,gene,g3423,NA,NA,NA,NA,NA,NA,g3423,operon_1308,leader
Chr2,1414833,1415790,958,+,AUGUSTUS,gene,g3424,NA,NA,NA,NA,NA,NA,g3424,operon_1308,trailing
Chr2,1426481,1428737,2257,+,AUGUSTUS,gene,g3427,NA,NA,NA,NA,NA,NA,g3427,operon_1309,leader
Chr2,1428908,1429939,1032,+,AUGUSTUS,gene,g3428,NA,NA,NA,NA,NA,NA,g3428,operon_1309,trailing
Chr2,1456144,1460308,4165,+,AUGUSTUS,gene,g3441,NA,NA,NA,NA,NA,NA,g3441,operon_1310,leader
Chr2,1460418,1467618,7201,+,AUGUSTUS,gene,g3442,NA,NA,NA,NA,NA,NA,g3442,operon_1310,trailing
Chr2,1468767,1471918,3152,+,AUGUSTUS,gene,g3443,NA,NA,NA,NA,NA,NA,g3443,operon_1311,leader
Chr2,1471955,1476003,4049,+,AUGUSTUS,gene,g3444,NA,NA,NA,NA,NA,NA,g3444,operon_1311,trailing
Chr2,1479648,1481437,1790,+,AUGUSTUS,gene,g3447,NA,NA,NA,NA,NA,NA,g3447,operon_1312,leader
Chr2,1481660,1483755,2096,+,AUGUSTUS,gene,g3448,NA,NA,NA,NA,NA,NA,g3448,operon_1312,trailing
Chr2,1553412,1556903,3492,+,AUGUSTUS,gene,g3456,NA,NA,NA,NA,NA,NA,g3456,operon_1313,leader
Chr2,1557002,1559260,2259,+,AUGUSTUS,gene,g3457,NA,NA,NA,NA,NA,NA,g3457,operon_1313,trailing
Chr2,1559487,1562380,2894,+,AUGUSTUS,gene,g3458,NA,NA,NA,NA,NA,NA,g3458,operon_1313,trailing
Chr2,1675859,1676836,978,+,AUGUSTUS,gene,g3477,NA,NA,NA,NA,NA,NA,g3477,operon_1314,leader
Chr2,1677146,1677965,820,+,AUGUSTUS,gene,g3478,NA,NA,NA,NA,NA,NA,g3478,operon_1314,trailing
Chr2,1678161,1679168,1008,+,AUGUSTUS,gene,g3479,NA,NA,NA,NA,NA,NA,g3479,operon_1314,trailing
Chr2,1961602,1963574,1973,+,AUGUSTUS,gene,g3549,NA,NA,NA,NA,NA,NA,g3549,operon_1315,leader
Chr2,1963900,1964712,813,+,AUGUSTUS,gene,g3550,NA,NA,NA,NA,NA,NA,g3550,operon_1315,trailing
Chr2,2091923,2094442,2520,+,AUGUSTUS,gene,g3579,NA,NA,NA,NA,NA,NA,g3579,operon_1316,leader
Chr2,2094590,2095091,502,+,AUGUSTUS,gene,g3580,NA,NA,NA,NA,NA,NA,g3580,operon_1316,trailing
Chr2,2112072,2116860,4789,+,AUGUSTUS,gene,g3587,NA,NA,NA,NA,NA,NA,g3587,operon_1317,leader
Chr2,2117017,2118086,1070,+,AUGUSTUS,gene,g3588,NA,NA,NA,NA,NA,NA,g3588,operon_1317,trailing
Chr2,2197721,2205745,8025,+,AUGUSTUS,gene,g3609,NA,NA,NA,NA,NA,NA,g3609,operon_1318,leader
Chr2,2206162,2209535,3374,+,AUGUSTUS,gene,g3610,NA,NA,NA,NA,NA,NA,g3610,operon_1318,trailing
Chr2,2223419,2224124,706,+,AUGUSTUS,gene,g3616,NA,NA,NA,NA,NA,NA,g3616,operon_1319,leader
Chr2,2224382,2224703,322,+,AUGUSTUS,gene,g3617,NA,NA,NA,NA,NA,NA,g3617,operon_1319,trailing
Chr2,2273963,2274913,951,+,AUGUSTUS,gene,g3632,NA,NA,NA,NA,NA,NA,g3632,operon_1320,leader
Chr2,2275319,2276377,1059,+,AUGUSTUS,gene,g3633,NA,NA,NA,NA,NA,NA,g3633,operon_1320,trailing
Chr2,2313460,2313890,431,+,AUGUSTUS,gene,g3646,NA,NA,NA,NA,NA,NA,g3646,operon_1321,leader
Chr2,2314090,2321089,7000,+,AUGUSTUS,gene,g3647,NA,NA,NA,NA,NA,NA,g3647,operon_1321,trailing
Chr2,2337732,2341217,3486,+,AUGUSTUS,gene,g3653,NA,NA,NA,NA,NA,NA,g3653,operon_1322,leader
Chr2,2341672,2343380,1709,+,AUGUSTUS,gene,g3655,NA,NA,NA,NA,NA,NA,g3655,operon_1322,trailing
Chr2,2389775,2390172,398,+,AUGUSTUS,gene,g3668,NA,NA,NA,NA,NA,NA,g3668,operon_1323,leader
Chr2,2390244,2392046,1803,+,AUGUSTUS,gene,g3669,NA,NA,NA,NA,NA,NA,g3669,operon_1323,trailing
Chr2,2392351,2394033,1683,+,AUGUSTUS,gene,g3670,NA,NA,NA,NA,NA,NA,g3670,operon_1323,trailing
Chr2,2394338,2395320,983,+,Liftoff,gene,GSOIDG00015985001,NA,NA,NA,NA,NA,NA,GSOIDG00015985001,operon_1324,leader
Chr2,2395322,2396102,781,+,AUGUSTUS,gene,g3671,NA,NA,NA,NA,NA,NA,g3671,operon_1324,trailing
Chr2,2437148,2438077,930,+,AUGUSTUS,gene,g3688,NA,NA,NA,NA,NA,NA,g3688,operon_1325,leader
Chr2,2438148,2438951,804,+,AUGUSTUS,gene,g3689,NA,NA,NA,NA,NA,NA,g3689,operon_1325,trailing
Chr2,2447892,2448304,413,+,AUGUSTUS,gene,g3691,NA,NA,NA,NA,NA,NA,g3691,operon_1326,leader
Chr2,2448580,2449381,802,+,AUGUSTUS,gene,g3692,NA,NA,NA,NA,NA,NA,g3692,operon_1326,trailing
Chr2,2449433,2453629,4197,+,AUGUSTUS,gene,g3693,NA,NA,NA,NA,NA,NA,g3693,operon_1326,trailing
Chr2,2469580,2470296,717,+,AUGUSTUS,gene,g3699,NA,NA,NA,NA,NA,NA,g3699,operon_1327,leader
Chr2,2470740,2473525,2786,+,AUGUSTUS,gene,g3700,NA,NA,NA,NA,NA,NA,g3700,operon_1327,trailing
Chr2,2534423,2535088,666,+,AUGUSTUS,gene,g3721,NA,NA,NA,NA,NA,NA,g3721,operon_1328,leader
Chr2,2535240,2536715,1476,+,AUGUSTUS,gene,g3722,NA,NA,NA,NA,NA,NA,g3722,operon_1328,trailing
Chr2,2599317,2600679,1363,+,AUGUSTUS,gene,g3737,NA,NA,NA,NA,NA,NA,g3737,operon_1329,leader
Chr2,2600881,2601311,431,+,AUGUSTUS,gene,g3738,NA,NA,NA,NA,NA,NA,g3738,operon_1329,trailing
Chr2,2686054,2691482,5429,+,AUGUSTUS,gene,g3764,NA,NA,NA,NA,NA,NA,g3764,operon_1330,leader
Chr2,2691145,2693584,2440,+,AUGUSTUS,gene,g3765,NA,NA,NA,NA,NA,NA,g3765,operon_1330,trailing
Chr2,2748588,2749815,1228,+,AUGUSTUS,gene,g3777,NA,NA,NA,NA,NA,NA,g3777,operon_1331,leader
Chr2,2750022,2750897,876,+,AUGUSTUS,gene,g3778,NA,NA,NA,NA,NA,NA,g3778,operon_1331,trailing
Chr2,2817730,2821132,3403,+,AUGUSTUS,gene,g3806,NA,NA,NA,NA,NA,NA,g3806,operon_1332,leader
Chr2,2821392,2822371,980,+,AUGUSTUS,gene,g3807,NA,NA,NA,NA,NA,NA,g3807,operon_1332,trailing
Chr2,2822517,2823959,1443,+,AUGUSTUS,gene,g3808,NA,NA,NA,NA,NA,NA,g3808,operon_1332,trailing
Chr2,2838540,2839452,913,+,AUGUSTUS,gene,g3814,NA,NA,NA,NA,NA,NA,g3814,operon_1333,leader
Chr2,2839676,2844355,4680,+,AUGUSTUS,gene,g3815,NA,NA,NA,NA,NA,NA,g3815,operon_1333,trailing
Chr2,2903704,2904905,1202,+,AUGUSTUS,gene,g3839,NA,NA,NA,NA,NA,NA,g3839,operon_1334,leader
Chr2,2905069,2907929,2861,+,AUGUSTUS,gene,g3840,NA,NA,NA,NA,NA,NA,g3840,operon_1334,trailing
Chr2,2908037,2908944,908,+,AUGUSTUS,gene,g3841,NA,NA,NA,NA,NA,NA,g3841,operon_1334,trailing
Chr2,2908982,2910727,1746,+,AUGUSTUS,gene,g3842,NA,NA,NA,NA,NA,NA,g3842,operon_1334,trailing
Chr2,2910904,2912647,1744,+,AUGUSTUS,gene,g3843,NA,NA,NA,NA,NA,NA,g3843,operon_1334,trailing
Chr2,2912408,2914786,2379,+,AUGUSTUS,gene,g3844,NA,NA,NA,NA,NA,NA,g3844,operon_1334,trailing
Chr2,2918475,2924387,5913,+,AUGUSTUS,gene,g3846,NA,NA,NA,NA,NA,NA,g3846,operon_1335,leader
Chr2,2924474,2925506,1033,+,AUGUSTUS,gene,g3847,NA,NA,NA,NA,NA,NA,g3847,operon_1335,trailing
Chr2,2942407,2945191,2785,+,AUGUSTUS,gene,g3853,NA,NA,NA,NA,NA,NA,g3853,operon_1336,leader
Chr2,2945316,2946137,822,+,AUGUSTUS,gene,g3854,NA,NA,NA,NA,NA,NA,g3854,operon_1336,trailing
Chr2,2963236,2965236,2001,+,AUGUSTUS,gene,g3860,NA,NA,NA,NA,NA,NA,g3860,operon_1337,leader
Chr2,2965298,2965735,438,+,Liftoff,gene,GSOIDG00004149001,NA,NA,NA,NA,NA,NA,GSOIDG00004149001,operon_1337,trailing
Chr2,2965899,2967964,2066,+,Liftoff,gene,GSOIDG00004148001,NA,NA,NA,NA,NA,NA,GSOIDG00004148001,operon_1337,trailing
